,Oil_Price,Cocoa_Price,Gold_Price,Date
3069,65.62,3056.05,1202.31,2015-05-28
3070,65.62,3056.05,1202.31,2015-05-29
3071,65.62,3056.05,1202.31,2015-05-30
3072,65.62,3056.05,1202.31,2015-05-31
3073,63.75,3193.68,1182.9,2015-06-01
3074,63.75,3193.68,1182.9,2015-06-02
3075,63.75,3193.68,1182.9,2015-06-03
3076,63.75,3193.68,1182.9,2015-06-04
3077,63.75,3193.68,1182.9,2015-06-05
3078,63.75,3193.68,1182.9,2015-06-06
3079,63.75,3193.68,1182.9,2015-06-07
3080,63.75,3193.68,1182.9,2015-06-08
3081,63.75,3193.68,1182.9,2015-06-09
3082,63.75,3193.68,1182.9,2015-06-10
3083,63.75,3193.68,1182.9,2015-06-11
3084,63.75,3193.68,1182.9,2015-06-12
3085,63.75,3193.68,1182.9,2015-06-13
3086,63.75,3193.68,1182.9,2015-06-14
3087,63.75,3193.68,1182.9,2015-06-15
3088,63.75,3193.68,1182.9,2015-06-16
3089,63.75,3193.68,1182.9,2015-06-17
3090,63.75,3193.68,1182.9,2015-06-18
3091,63.75,3193.68,1182.9,2015-06-19
3092,63.75,3193.68,1182.9,2015-06-20
3093,63.75,3193.68,1182.9,2015-06-21
3094,63.75,3193.68,1182.9,2015-06-22
3095,63.75,3193.68,1182.9,2015-06-23
3096,63.75,3193.68,1182.9,2015-06-24
3097,63.75,3193.68,1182.9,2015-06-25
3098,63.75,3193.68,1182.9,2015-06-26
3099,63.75,3193.68,1182.9,2015-06-27
3100,63.75,3193.68,1182.9,2015-06-28
3101,63.75,3193.68,1182.9,2015-06-29
3102,63.75,3193.68,1182.9,2015-06-30
3103,56.75,3276.78,1130.52,2015-07-01
3104,56.75,3276.78,1130.52,2015-07-02
3105,56.75,3276.78,1130.52,2015-07-03
3106,56.75,3276.78,1130.52,2015-07-04
3107,56.75,3276.78,1130.52,2015-07-05
3108,56.75,3276.78,1130.52,2015-07-06
3109,56.75,3276.78,1130.52,2015-07-07
3110,56.75,3276.78,1130.52,2015-07-08
3111,56.75,3276.78,1130.52,2015-07-09
3112,56.75,3276.78,1130.52,2015-07-10
3113,56.75,3276.78,1130.52,2015-07-11
3114,56.75,3276.78,1130.52,2015-07-12
3115,56.75,3276.78,1130.52,2015-07-13
3116,56.75,3276.78,1130.52,2015-07-14
3117,56.75,3276.78,1130.52,2015-07-15
3118,56.75,3276.78,1130.52,2015-07-16
3119,56.75,3276.78,1130.52,2015-07-17
3120,56.75,3276.78,1130.52,2015-07-18
3121,56.75,3276.78,1130.52,2015-07-19
3122,56.75,3276.78,1130.52,2015-07-20
3123,56.75,3276.78,1130.52,2015-07-21
3124,56.75,3276.78,1130.52,2015-07-22
3125,56.75,3276.78,1130.52,2015-07-23
3126,56.75,3276.78,1130.52,2015-07-24
3127,56.75,3276.78,1130.52,2015-07-25
3128,56.75,3276.78,1130.52,2015-07-26
3129,56.75,3276.78,1130.52,2015-07-27
3130,56.75,3276.78,1130.52,2015-07-28
3131,56.75,3276.78,1130.52,2015-07-29
3132,56.75,3276.78,1130.52,2015-07-30
3133,56.75,3276.78,1130.52,2015-07-31
3134,48.18,3093.71,1118.05,2015-08-01
3135,48.18,3093.71,1118.05,2015-08-02
3136,48.18,3093.71,1118.05,2015-08-03
3137,48.18,3093.71,1118.05,2015-08-04
3138,48.18,3093.71,1118.05,2015-08-05
3139,48.18,3093.71,1118.05,2015-08-06
3140,48.18,3093.71,1118.05,2015-08-07
3141,48.18,3093.71,1118.05,2015-08-08
3142,48.18,3093.71,1118.05,2015-08-09
3143,48.18,3093.71,1118.05,2015-08-10
3144,48.18,3093.71,1118.05,2015-08-11
3145,48.18,3093.71,1118.05,2015-08-12
3146,48.18,3093.71,1118.05,2015-08-13
3147,48.18,3093.71,1118.05,2015-08-14
3148,48.18,3093.71,1118.05,2015-08-15
3149,48.18,3093.71,1118.05,2015-08-16
3150,48.18,3093.71,1118.05,2015-08-17
3151,48.18,3093.71,1118.05,2015-08-18
3152,48.18,3093.71,1118.05,2015-08-19
3153,48.18,3093.71,1118.05,2015-08-20
3154,48.18,3093.71,1118.05,2015-08-21
3155,48.18,3093.71,1118.05,2015-08-22
3156,48.18,3093.71,1118.05,2015-08-23
3157,48.18,3093.71,1118.05,2015-08-24
3158,48.18,3093.71,1118.05,2015-08-25
3159,48.18,3093.71,1118.05,2015-08-26
3160,48.18,3093.71,1118.05,2015-08-27
3161,48.18,3093.71,1118.05,2015-08-28
3162,48.18,3093.71,1118.05,2015-08-29
3163,48.18,3093.71,1118.05,2015-08-30
3164,48.18,3093.71,1118.05,2015-08-31
3165,48.57,3235.32,1124.67,2015-09-01
3166,48.57,3235.32,1124.67,2015-09-02
3167,48.57,3235.32,1124.67,2015-09-03
3168,48.57,3235.32,1124.67,2015-09-04
3169,48.57,3235.32,1124.67,2015-09-05
3170,48.57,3235.32,1124.67,2015-09-06
3171,48.57,3235.32,1124.67,2015-09-07
3172,48.57,3235.32,1124.67,2015-09-08
3173,48.57,3235.32,1124.67,2015-09-09
3174,48.57,3235.32,1124.67,2015-09-10
3175,48.57,3235.32,1124.67,2015-09-11
3176,48.57,3235.32,1124.67,2015-09-12
3177,48.57,3235.32,1124.67,2015-09-13
3178,48.57,3235.32,1124.67,2015-09-14
3179,48.57,3235.32,1124.67,2015-09-15
3180,48.57,3235.32,1124.67,2015-09-16
3181,48.57,3235.32,1124.67,2015-09-17
3182,48.57,3235.32,1124.67,2015-09-18
3183,48.57,3235.32,1124.67,2015-09-19
3184,48.57,3235.32,1124.67,2015-09-20
3185,48.57,3235.32,1124.67,2015-09-21
3186,48.57,3235.32,1124.67,2015-09-22
3187,48.57,3235.32,1124.67,2015-09-23
3188,48.57,3235.32,1124.67,2015-09-24
3189,48.57,3235.32,1124.67,2015-09-25
3190,48.57,3235.32,1124.67,2015-09-26
3191,48.57,3235.32,1124.67,2015-09-27
3192,48.57,3235.32,1124.67,2015-09-28
3193,48.57,3235.32,1124.67,2015-09-29
3194,48.57,3235.32,1124.67,2015-09-30
3195,49.12,3134.73,1157.76,2015-10-01
3196,49.12,3134.73,1157.76,2015-10-02
3197,49.12,3134.73,1157.76,2015-10-03
3198,49.12,3134.73,1157.76,2015-10-04
3199,49.12,3134.73,1157.76,2015-10-05
3200,49.12,3134.73,1157.76,2015-10-06
3201,49.12,3134.73,1157.76,2015-10-07
3202,49.12,3134.73,1157.76,2015-10-08
3203,49.12,3134.73,1157.76,2015-10-09
3204,49.12,3134.73,1157.76,2015-10-10
3205,49.12,3134.73,1157.76,2015-10-11
3206,49.12,3134.73,1157.76,2015-10-12
3207,49.12,3134.73,1157.76,2015-10-13
3208,49.12,3134.73,1157.76,2015-10-14
3209,49.12,3134.73,1157.76,2015-10-15
3210,49.12,3134.73,1157.76,2015-10-16
3211,49.12,3134.73,1157.76,2015-10-17
3212,49.12,3134.73,1157.76,2015-10-18
3213,49.12,3134.73,1157.76,2015-10-19
3214,49.12,3134.73,1157.76,2015-10-20
3215,49.12,3134.73,1157.76,2015-10-21
3216,49.12,3134.73,1157.76,2015-10-22
3217,49.12,3134.73,1157.76,2015-10-23
3218,49.12,3134.73,1157.76,2015-10-24
3219,49.12,3134.73,1157.76,2015-10-25
3220,49.12,3134.73,1157.76,2015-10-26
3221,49.12,3134.73,1157.76,2015-10-27
3222,49.12,3134.73,1157.76,2015-10-28
3223,49.12,3134.73,1157.76,2015-10-29
3224,49.12,3134.73,1157.76,2015-10-30
3225,49.12,3134.73,1157.76,2015-10-31
3226,45.72,3313.81,1087.12,2015-11-01
3227,45.72,3313.81,1087.12,2015-11-02
3228,45.72,3313.81,1087.12,2015-11-03
3229,45.72,3313.81,1087.12,2015-11-04
3230,45.72,3313.81,1087.12,2015-11-05
3231,45.72,3313.81,1087.12,2015-11-06
3232,45.72,3313.81,1087.12,2015-11-07
3233,45.72,3313.81,1087.12,2015-11-08
3234,45.72,3313.81,1087.12,2015-11-09
3235,45.72,3313.81,1087.12,2015-11-10
3236,45.72,3313.81,1087.12,2015-11-11
3237,45.72,3313.81,1087.12,2015-11-12
3238,45.72,3313.81,1087.12,2015-11-13
3239,45.72,3313.81,1087.12,2015-11-14
3240,45.72,3313.81,1087.12,2015-11-15
3241,45.72,3313.81,1087.12,2015-11-16
3242,45.72,3313.81,1087.12,2015-11-17
3243,45.72,3313.81,1087.12,2015-11-18
3244,45.72,3313.81,1087.12,2015-11-19
3245,45.72,3313.81,1087.12,2015-11-20
3246,45.72,3313.81,1087.12,2015-11-21
3247,45.72,3313.81,1087.12,2015-11-22
3248,45.72,3313.81,1087.12,2015-11-23
3249,45.72,3313.81,1087.12,2015-11-24
3250,45.72,3313.81,1087.12,2015-11-25
3251,45.72,3313.81,1087.12,2015-11-26
3252,45.72,3313.81,1087.12,2015-11-27
3253,45.72,3313.81,1087.12,2015-11-28
3254,45.72,3313.81,1087.12,2015-11-29
3255,45.72,3313.81,1087.12,2015-11-30
3256,38.92,3300.76,1069.4,2015-12-01
3257,38.92,3300.76,1069.4,2015-12-02
3258,38.92,3300.76,1069.4,2015-12-03
3259,38.92,3300.76,1069.4,2015-12-04
3260,38.92,3300.76,1069.4,2015-12-05
3261,38.92,3300.76,1069.4,2015-12-06
3262,38.92,3300.76,1069.4,2015-12-07
3263,38.92,3300.76,1069.4,2015-12-08
3264,38.92,3300.76,1069.4,2015-12-09
3265,38.92,3300.76,1069.4,2015-12-10
3266,38.92,3300.76,1069.4,2015-12-11
3267,38.92,3300.76,1069.4,2015-12-12
3268,38.92,3300.76,1069.4,2015-12-13
3269,38.92,3300.76,1069.4,2015-12-14
3270,38.92,3300.76,1069.4,2015-12-15
3271,38.92,3300.76,1069.4,2015-12-16
3272,38.92,3300.76,1069.4,2015-12-17
3273,38.92,3300.76,1069.4,2015-12-18
3274,38.92,3300.76,1069.4,2015-12-19
3275,38.92,3300.76,1069.4,2015-12-20
3276,38.92,3300.76,1069.4,2015-12-21
3277,38.92,3300.76,1069.4,2015-12-22
3278,38.92,3300.76,1069.4,2015-12-23
3279,38.92,3300.76,1069.4,2015-12-24
3280,38.92,3300.76,1069.4,2015-12-25
3281,38.92,3300.76,1069.4,2015-12-26
3282,38.92,3300.76,1069.4,2015-12-27
3283,38.92,3300.76,1069.4,2015-12-28
3284,38.92,3300.76,1069.4,2015-12-29
3285,38.92,3300.76,1069.4,2015-12-30
3286,38.92,3300.76,1069.4,2015-12-31
3287,31.93,2895.0,1098.12,2016-01-01
3288,31.93,2895.0,1098.12,2016-01-02
3289,31.93,2895.0,1098.12,2016-01-03
3290,31.93,2895.0,1098.12,2016-01-04
3291,31.93,2895.0,1098.12,2016-01-05
3292,31.93,2895.0,1098.12,2016-01-06
3293,31.93,2895.0,1098.12,2016-01-07
3294,31.93,2895.0,1098.12,2016-01-08
3295,31.93,2895.0,1098.12,2016-01-09
3296,31.93,2895.0,1098.12,2016-01-10
3297,31.93,2895.0,1098.12,2016-01-11
3298,31.93,2895.0,1098.12,2016-01-12
3299,31.93,2895.0,1098.12,2016-01-13
3300,31.93,2895.0,1098.12,2016-01-14
3301,31.93,2895.0,1098.12,2016-01-15
3302,31.93,2895.0,1098.12,2016-01-16
3303,31.93,2895.0,1098.12,2016-01-17
3304,31.93,2895.0,1098.12,2016-01-18
3305,31.93,2895.0,1098.12,2016-01-19
3306,31.93,2895.0,1098.12,2016-01-20
3307,31.93,2895.0,1098.12,2016-01-21
3308,31.93,2895.0,1098.12,2016-01-22
3309,31.93,2895.0,1098.12,2016-01-23
3310,31.93,2895.0,1098.12,2016-01-24
3311,31.93,2895.0,1098.12,2016-01-25
3312,31.93,2895.0,1098.12,2016-01-26
3313,31.93,2895.0,1098.12,2016-01-27
3314,31.93,2895.0,1098.12,2016-01-28
3315,31.93,2895.0,1098.12,2016-01-29
3316,31.93,2895.0,1098.12,2016-01-30
3317,31.93,2895.0,1098.12,2016-01-31
3318,33.44,2860.86,1198.79,2016-02-01
3319,33.44,2860.86,1198.79,2016-02-02
3320,33.44,2860.86,1198.79,2016-02-03
3321,33.44,2860.86,1198.79,2016-02-04
3322,33.44,2860.86,1198.79,2016-02-05
3323,33.44,2860.86,1198.79,2016-02-06
3324,33.44,2860.86,1198.79,2016-02-07
3325,33.44,2860.86,1198.79,2016-02-08
3326,33.44,2860.86,1198.79,2016-02-09
3327,33.44,2860.86,1198.79,2016-02-10
3328,33.44,2860.86,1198.79,2016-02-11
3329,33.44,2860.86,1198.79,2016-02-12
3330,33.44,2860.86,1198.79,2016-02-13
3331,33.44,2860.86,1198.79,2016-02-14
3332,33.44,2860.86,1198.79,2016-02-15
3333,33.44,2860.86,1198.79,2016-02-16
3334,33.44,2860.86,1198.79,2016-02-17
3335,33.44,2860.86,1198.79,2016-02-18
3336,33.44,2860.86,1198.79,2016-02-19
3337,33.44,2860.86,1198.79,2016-02-20
3338,33.44,2860.86,1198.79,2016-02-21
3339,33.44,2860.86,1198.79,2016-02-22
3340,33.44,2860.86,1198.79,2016-02-23
3341,33.44,2860.86,1198.79,2016-02-24
3342,33.44,2860.86,1198.79,2016-02-25
3343,33.44,2860.86,1198.79,2016-02-26
3344,33.44,2860.86,1198.79,2016-02-27
3345,33.44,2860.86,1198.79,2016-02-28
3346,33.44,2860.86,1198.79,2016-02-29
3347,39.8,3010.13,1243.02,2016-03-01
3348,39.8,3010.13,1243.02,2016-03-02
3349,39.8,3010.13,1243.02,2016-03-03
3350,39.8,3010.13,1243.02,2016-03-04
3351,39.8,3010.13,1243.02,2016-03-05
3352,39.8,3010.13,1243.02,2016-03-06
3353,39.8,3010.13,1243.02,2016-03-07
3354,39.8,3010.13,1243.02,2016-03-08
3355,39.8,3010.13,1243.02,2016-03-09
3356,39.8,3010.13,1243.02,2016-03-10
3357,39.8,3010.13,1243.02,2016-03-11
3358,39.8,3010.13,1243.02,2016-03-12
3359,39.8,3010.13,1243.02,2016-03-13
3360,39.8,3010.13,1243.02,2016-03-14
3361,39.8,3010.13,1243.02,2016-03-15
3362,39.8,3010.13,1243.02,2016-03-16
3363,39.8,3010.13,1243.02,2016-03-17
3364,39.8,3010.13,1243.02,2016-03-18
3365,39.8,3010.13,1243.02,2016-03-19
3366,39.8,3010.13,1243.02,2016-03-20
3367,39.8,3010.13,1243.02,2016-03-21
3368,39.8,3010.13,1243.02,2016-03-22
3369,39.8,3010.13,1243.02,2016-03-23
3370,39.8,3010.13,1243.02,2016-03-24
3371,39.8,3010.13,1243.02,2016-03-25
3372,39.8,3010.13,1243.02,2016-03-26
3373,39.8,3010.13,1243.02,2016-03-27
3374,39.8,3010.13,1243.02,2016-03-28
3375,39.8,3010.13,1243.02,2016-03-29
3376,39.8,3010.13,1243.02,2016-03-30
3377,39.8,3010.13,1243.02,2016-03-31
3378,43.34,3084.38,1242.79,2016-04-01
3379,43.34,3084.38,1242.79,2016-04-02
3380,43.34,3084.38,1242.79,2016-04-03
3381,43.34,3084.38,1242.79,2016-04-04
3382,43.34,3084.38,1242.79,2016-04-05
3383,43.34,3084.38,1242.79,2016-04-06
3384,43.34,3084.38,1242.79,2016-04-07
3385,43.34,3084.38,1242.79,2016-04-08
3386,43.34,3084.38,1242.79,2016-04-09
3387,43.34,3084.38,1242.79,2016-04-10
3388,43.34,3084.38,1242.79,2016-04-11
3389,43.34,3084.38,1242.79,2016-04-12
3390,43.34,3084.38,1242.79,2016-04-13
3391,43.34,3084.38,1242.79,2016-04-14
3392,43.34,3084.38,1242.79,2016-04-15
3393,43.34,3084.38,1242.79,2016-04-16
3394,43.34,3084.38,1242.79,2016-04-17
3395,43.34,3084.38,1242.79,2016-04-18
3396,43.34,3084.38,1242.79,2016-04-19
3397,43.34,3084.38,1242.79,2016-04-20
3398,43.34,3084.38,1242.79,2016-04-21
3399,43.34,3084.38,1242.79,2016-04-22
3400,43.34,3084.38,1242.79,2016-04-23
3401,43.34,3084.38,1242.79,2016-04-24
3402,43.34,3084.38,1242.79,2016-04-25
3403,43.34,3084.38,1242.79,2016-04-26
3404,43.34,3084.38,1242.79,2016-04-27
3405,43.34,3084.38,1242.79,2016-04-28
3406,43.34,3084.38,1242.79,2016-04-29
3407,43.34,3084.38,1242.79,2016-04-30
3408,47.63,3023.64,1258.14,2016-05-01
3409,47.63,3023.64,1258.14,2016-05-02
3410,47.63,3023.64,1258.14,2016-05-03
3411,47.63,3023.64,1258.14,2016-05-04
3412,47.63,3023.64,1258.14,2016-05-05
3413,47.63,3023.64,1258.14,2016-05-06
3414,47.63,3023.64,1258.14,2016-05-07
3415,47.63,3023.64,1258.14,2016-05-08
3416,47.63,3023.64,1258.14,2016-05-09
3417,47.63,3023.64,1258.14,2016-05-10
3418,47.63,3023.64,1258.14,2016-05-11
3419,47.63,3023.64,1258.14,2016-05-12
3420,47.63,3023.64,1258.14,2016-05-13
3421,47.63,3023.64,1258.14,2016-05-14
3422,47.63,3023.64,1258.14,2016-05-15
3423,47.63,3023.64,1258.14,2016-05-16
3424,47.63,3023.64,1258.14,2016-05-17
3425,47.63,3023.64,1258.14,2016-05-18
3426,47.63,3023.64,1258.14,2016-05-19
3427,47.63,3023.64,1258.14,2016-05-20
3428,47.63,3023.64,1258.14,2016-05-21
3429,47.63,3023.64,1258.14,2016-05-22
3430,47.63,3023.64,1258.14,2016-05-23
3431,47.63,3023.64,1258.14,2016-05-24
3432,47.63,3023.64,1258.14,2016-05-25
3433,47.63,3023.64,1258.14,2016-05-26
3434,47.63,3023.64,1258.14,2016-05-27
3435,47.63,3023.64,1258.14,2016-05-28
3436,47.63,3023.64,1258.14,2016-05-29
3437,47.63,3023.64,1258.14,2016-05-30
3438,47.63,3023.64,1258.14,2016-05-31
3439,49.89,3070.55,1277.75,2016-06-01
3440,49.89,3070.55,1277.75,2016-06-02
3441,49.89,3070.55,1277.75,2016-06-03
3442,49.89,3070.55,1277.75,2016-06-04
3443,49.89,3070.55,1277.75,2016-06-05
3444,49.89,3070.55,1277.75,2016-06-06
3445,49.89,3070.55,1277.75,2016-06-07
3446,49.89,3070.55,1277.75,2016-06-08
3447,49.89,3070.55,1277.75,2016-06-09
3448,49.89,3070.55,1277.75,2016-06-10
3449,49.89,3070.55,1277.75,2016-06-11
3450,49.89,3070.55,1277.75,2016-06-12
3451,49.89,3070.55,1277.75,2016-06-13
3452,49.89,3070.55,1277.75,2016-06-14
3453,49.89,3070.55,1277.75,2016-06-15
3454,49.89,3070.55,1277.75,2016-06-16
3455,49.89,3070.55,1277.75,2016-06-17
3456,49.89,3070.55,1277.75,2016-06-18
3457,49.89,3070.55,1277.75,2016-06-19
3458,49.89,3070.55,1277.75,2016-06-20
3459,49.89,3070.55,1277.75,2016-06-21
3460,49.89,3070.55,1277.75,2016-06-22
3461,49.89,3070.55,1277.75,2016-06-23
3462,49.89,3070.55,1277.75,2016-06-24
3463,49.89,3070.55,1277.75,2016-06-25
3464,49.89,3070.55,1277.75,2016-06-26
3465,49.89,3070.55,1277.75,2016-06-27
3466,49.89,3070.55,1277.75,2016-06-28
3467,49.89,3070.55,1277.75,2016-06-29
3468,49.89,3070.55,1277.75,2016-06-30
3469,46.58,2998.9,1338.26,2016-07-01
3470,46.58,2998.9,1338.26,2016-07-02
3471,46.58,2998.9,1338.26,2016-07-03
3472,46.58,2998.9,1338.26,2016-07-04
3473,46.58,2998.9,1338.26,2016-07-05
3474,46.58,2998.9,1338.26,2016-07-06
3475,46.58,2998.9,1338.26,2016-07-07
3476,46.58,2998.9,1338.26,2016-07-08
3477,46.58,2998.9,1338.26,2016-07-09
3478,46.58,2998.9,1338.26,2016-07-10
3479,46.58,2998.9,1338.26,2016-07-11
3480,46.58,2998.9,1338.26,2016-07-12
3481,46.58,2998.9,1338.26,2016-07-13
3482,46.58,2998.9,1338.26,2016-07-14
3483,46.58,2998.9,1338.26,2016-07-15
3484,46.58,2998.9,1338.26,2016-07-16
3485,46.58,2998.9,1338.26,2016-07-17
3486,46.58,2998.9,1338.26,2016-07-18
3487,46.58,2998.9,1338.26,2016-07-19
3488,46.58,2998.9,1338.26,2016-07-20
3489,46.58,2998.9,1338.26,2016-07-21
3490,46.58,2998.9,1338.26,2016-07-22
3491,46.58,2998.9,1338.26,2016-07-23
3492,46.58,2998.9,1338.26,2016-07-24
3493,46.58,2998.9,1338.26,2016-07-25
3494,46.58,2998.9,1338.26,2016-07-26
3495,46.58,2998.9,1338.26,2016-07-27
3496,46.58,2998.9,1338.26,2016-07-28
3497,46.58,2998.9,1338.26,2016-07-29
3498,46.58,2998.9,1338.26,2016-07-30
3499,46.58,2998.9,1338.26,2016-07-31
3500,47.16,2993.52,1339.2,2016-08-01
3501,47.16,2993.52,1339.2,2016-08-02
3502,47.16,2993.52,1339.2,2016-08-03
3503,47.16,2993.52,1339.2,2016-08-04
3504,47.16,2993.52,1339.2,2016-08-05
3505,47.16,2993.52,1339.2,2016-08-06
3506,47.16,2993.52,1339.2,2016-08-07
3507,47.16,2993.52,1339.2,2016-08-08
3508,47.16,2993.52,1339.2,2016-08-09
3509,47.16,2993.52,1339.2,2016-08-10
3510,47.16,2993.52,1339.2,2016-08-11
3511,47.16,2993.52,1339.2,2016-08-12
3512,47.16,2993.52,1339.2,2016-08-13
3513,47.16,2993.52,1339.2,2016-08-14
3514,47.16,2993.52,1339.2,2016-08-15
3515,47.16,2993.52,1339.2,2016-08-16
3516,47.16,2993.52,1339.2,2016-08-17
3517,47.16,2993.52,1339.2,2016-08-18
3518,47.16,2993.52,1339.2,2016-08-19
3519,47.16,2993.52,1339.2,2016-08-20
3520,47.16,2993.52,1339.2,2016-08-21
3521,47.16,2993.52,1339.2,2016-08-22
3522,47.16,2993.52,1339.2,2016-08-23
3523,47.16,2993.52,1339.2,2016-08-24
3524,47.16,2993.52,1339.2,2016-08-25
3525,47.16,2993.52,1339.2,2016-08-26
3526,47.16,2993.52,1339.2,2016-08-27
3527,47.16,2993.52,1339.2,2016-08-28
3528,47.16,2993.52,1339.2,2016-08-29
3529,47.16,2993.52,1339.2,2016-08-30
3530,47.16,2993.52,1339.2,2016-08-31
3531,47.23,2845.73,1325.36,2016-09-01
3532,47.23,2845.73,1325.36,2016-09-02
3533,47.23,2845.73,1325.36,2016-09-03
3534,47.23,2845.73,1325.36,2016-09-04
3535,47.23,2845.73,1325.36,2016-09-05
3536,47.23,2845.73,1325.36,2016-09-06
3537,47.23,2845.73,1325.36,2016-09-07
3538,47.23,2845.73,1325.36,2016-09-08
3539,47.23,2845.73,1325.36,2016-09-09
3540,47.23,2845.73,1325.36,2016-09-10
3541,47.23,2845.73,1325.36,2016-09-11
3542,47.23,2845.73,1325.36,2016-09-12
3543,47.23,2845.73,1325.36,2016-09-13
3544,47.23,2845.73,1325.36,2016-09-14
3545,47.23,2845.73,1325.36,2016-09-15
3546,47.23,2845.73,1325.36,2016-09-16
3547,47.23,2845.73,1325.36,2016-09-17
3548,47.23,2845.73,1325.36,2016-09-18
3549,47.23,2845.73,1325.36,2016-09-19
3550,47.23,2845.73,1325.36,2016-09-20
3551,47.23,2845.73,1325.36,2016-09-21
3552,47.23,2845.73,1325.36,2016-09-22
3553,47.23,2845.73,1325.36,2016-09-23
3554,47.23,2845.73,1325.36,2016-09-24
3555,47.23,2845.73,1325.36,2016-09-25
3556,47.23,2845.73,1325.36,2016-09-26
3557,47.23,2845.73,1325.36,2016-09-27
3558,47.23,2845.73,1325.36,2016-09-28
3559,47.23,2845.73,1325.36,2016-09-29
3560,47.23,2845.73,1325.36,2016-09-30
3561,51.42,2694.62,1267.19,2016-10-01
3562,51.42,2694.62,1267.19,2016-10-02
3563,51.42,2694.62,1267.19,2016-10-03
3564,51.42,2694.62,1267.19,2016-10-04
3565,51.42,2694.62,1267.19,2016-10-05
3566,51.42,2694.62,1267.19,2016-10-06
3567,51.42,2694.62,1267.19,2016-10-07
3568,51.42,2694.62,1267.19,2016-10-08
3569,51.42,2694.62,1267.19,2016-10-09
3570,51.42,2694.62,1267.19,2016-10-10
3571,51.42,2694.62,1267.19,2016-10-11
3572,51.42,2694.62,1267.19,2016-10-12
3573,51.42,2694.62,1267.19,2016-10-13
3574,51.42,2694.62,1267.19,2016-10-14
3575,51.42,2694.62,1267.19,2016-10-15
3576,51.42,2694.62,1267.19,2016-10-16
3577,51.42,2694.62,1267.19,2016-10-17
3578,51.42,2694.62,1267.19,2016-10-18
3579,51.42,2694.62,1267.19,2016-10-19
3580,51.42,2694.62,1267.19,2016-10-20
3581,51.42,2694.62,1267.19,2016-10-21
3582,51.42,2694.62,1267.19,2016-10-22
3583,51.42,2694.62,1267.19,2016-10-23
3584,51.42,2694.62,1267.19,2016-10-24
3585,51.42,2694.62,1267.19,2016-10-25
3586,51.42,2694.62,1267.19,2016-10-26
3587,51.42,2694.62,1267.19,2016-10-27
3588,51.42,2694.62,1267.19,2016-10-28
3589,51.42,2694.62,1267.19,2016-10-29
3590,51.42,2694.62,1267.19,2016-10-30
3591,51.42,2694.62,1267.19,2016-10-31
3592,47.08,2441.73,1237.58,2016-11-01
3593,47.08,2441.73,1237.58,2016-11-02
3594,47.08,2441.73,1237.58,2016-11-03
3595,47.08,2441.73,1237.58,2016-11-04
3596,47.08,2441.73,1237.58,2016-11-05
3597,47.08,2441.73,1237.58,2016-11-06
3598,47.08,2441.73,1237.58,2016-11-07
3599,47.08,2441.73,1237.58,2016-11-08
3600,47.08,2441.73,1237.58,2016-11-09
3601,47.08,2441.73,1237.58,2016-11-10
3602,47.08,2441.73,1237.58,2016-11-11
3603,47.08,2441.73,1237.58,2016-11-12
3604,47.08,2441.73,1237.58,2016-11-13
3605,47.08,2441.73,1237.58,2016-11-14
3606,47.08,2441.73,1237.58,2016-11-15
3607,47.08,2441.73,1237.58,2016-11-16
3608,47.08,2441.73,1237.58,2016-11-17
3609,47.08,2441.73,1237.58,2016-11-18
3610,47.08,2441.73,1237.58,2016-11-19
3611,47.08,2441.73,1237.58,2016-11-20
3612,47.08,2441.73,1237.58,2016-11-21
3613,47.08,2441.73,1237.58,2016-11-22
3614,47.08,2441.73,1237.58,2016-11-23
3615,47.08,2441.73,1237.58,2016-11-24
3616,47.08,2441.73,1237.58,2016-11-25
3617,47.08,2441.73,1237.58,2016-11-26
3618,47.08,2441.73,1237.58,2016-11-27
3619,47.08,2441.73,1237.58,2016-11-28
3620,47.08,2441.73,1237.58,2016-11-29
3621,47.08,2441.73,1237.58,2016-11-30
3622,54.93,2268.36,1151.16,2016-12-01
3623,54.93,2268.36,1151.16,2016-12-02
3624,54.93,2268.36,1151.16,2016-12-03
3625,54.93,2268.36,1151.16,2016-12-04
3626,54.93,2268.36,1151.16,2016-12-05
3627,54.93,2268.36,1151.16,2016-12-06
3628,54.93,2268.36,1151.16,2016-12-07
3629,54.93,2268.36,1151.16,2016-12-08
3630,54.93,2268.36,1151.16,2016-12-09
3631,54.93,2268.36,1151.16,2016-12-10
3632,54.93,2268.36,1151.16,2016-12-11
3633,54.93,2268.36,1151.16,2016-12-12
3634,54.93,2268.36,1151.16,2016-12-13
3635,54.93,2268.36,1151.16,2016-12-14
3636,54.93,2268.36,1151.16,2016-12-15
3637,54.93,2268.36,1151.16,2016-12-16
3638,54.93,2268.36,1151.16,2016-12-17
3639,54.93,2268.36,1151.16,2016-12-18
3640,54.93,2268.36,1151.16,2016-12-19
3641,54.93,2268.36,1151.16,2016-12-20
3642,54.93,2268.36,1151.16,2016-12-21
3643,54.93,2268.36,1151.16,2016-12-22
3644,54.93,2268.36,1151.16,2016-12-23
3645,54.93,2268.36,1151.16,2016-12-24
3646,54.93,2268.36,1151.16,2016-12-25
3647,54.93,2268.36,1151.16,2016-12-26
3648,54.93,2268.36,1151.16,2016-12-27
3649,54.93,2268.36,1151.16,2016-12-28
3650,54.93,2268.36,1151.16,2016-12-29
