Date,Headline Inflation
2019-11-29,8.16
2019-11-30,8.16
2019-12-01,7.9
2019-12-02,7.9
2019-12-03,7.9
2019-12-04,7.9
2019-12-05,7.9
2019-12-06,7.9
2019-12-07,7.9
2019-12-08,7.9
2019-12-09,7.9
2019-12-10,7.9
2019-12-11,7.9
2019-12-12,7.9
2019-12-13,7.9
2019-12-14,7.9
2019-12-15,7.9
2019-12-16,7.9
2019-12-17,7.9
2019-12-18,7.9
2019-12-19,7.9
2019-12-20,7.9
2019-12-21,7.9
2019-12-22,7.9
2019-12-23,7.9
2019-12-24,7.9
2019-12-25,7.9
2019-12-26,7.9
2019-12-27,7.9
2019-12-28,7.9
2019-12-29,7.9
2019-12-30,7.9
2019-12-31,7.9
2020-01-01,7.82
2020-01-02,7.82
2020-01-03,7.82
2020-01-04,7.82
2020-01-05,7.82
2020-01-06,7.82
2020-01-07,7.82
2020-01-08,7.82
2020-01-09,7.82
2020-01-10,7.82
2020-01-11,7.82
2020-01-12,7.82
2020-01-13,7.82
2020-01-14,7.82
2020-01-15,7.82
2020-01-16,7.82
2020-01-17,7.82
2020-01-18,7.82
2020-01-19,7.82
2020-01-20,7.82
2020-01-21,7.82
2020-01-22,7.82
2020-01-23,7.82
2020-01-24,7.82
2020-01-25,7.82
2020-01-26,7.82
2020-01-27,7.82
2020-01-28,7.82
2020-01-29,7.82
2020-01-30,7.82
2020-01-31,7.82
2020-02-01,7.79
2020-02-02,7.79
2020-02-03,7.79
2020-02-04,7.79
2020-02-05,7.79
2020-02-06,7.79
2020-02-07,7.79
2020-02-08,7.79
2020-02-09,7.79
2020-02-10,7.79
2020-02-11,7.79
2020-02-12,7.79
2020-02-13,7.79
2020-02-14,7.79
2020-02-15,7.79
2020-02-16,7.79
2020-02-17,7.79
2020-02-18,7.79
2020-02-19,7.79
2020-02-20,7.79
2020-02-21,7.79
2020-02-22,7.79
2020-02-23,7.79
2020-02-24,7.79
2020-02-25,7.79
2020-02-26,7.79
2020-02-27,7.79
2020-02-28,7.79
2020-02-29,7.79
2020-03-01,7.82
2020-03-02,7.82
2020-03-03,7.82
2020-03-04,7.82
2020-03-05,7.82
2020-03-06,7.82
2020-03-07,7.82
2020-03-08,7.82
2020-03-09,7.82
2020-03-10,7.82
2020-03-11,7.82
2020-03-12,7.82
2020-03-13,7.82
2020-03-14,7.82
2020-03-15,7.82
2020-03-16,7.82
2020-03-17,7.82
2020-03-18,7.82
2020-03-19,7.82
2020-03-20,7.82
2020-03-21,7.82
2020-03-22,7.82
2020-03-23,7.82
2020-03-24,7.82
2020-03-25,7.82
2020-03-26,7.82
2020-03-27,7.82
2020-03-28,7.82
2020-03-29,7.82
2020-03-30,7.82
2020-03-31,7.82
2020-04-01,10.62
2020-04-02,10.62
2020-04-03,10.62
2020-04-04,10.62
2020-04-05,10.62
2020-04-06,10.62
2020-04-07,10.62
2020-04-08,10.62
2020-04-09,10.62
2020-04-10,10.62
2020-04-11,10.62
2020-04-12,10.62
2020-04-13,10.62
2020-04-14,10.62
2020-04-15,10.62
2020-04-16,10.62
2020-04-17,10.62
2020-04-18,10.62
2020-04-19,10.62
2020-04-20,10.62
2020-04-21,10.62
2020-04-22,10.62
2020-04-23,10.62
2020-04-24,10.62
2020-04-25,10.62
2020-04-26,10.62
2020-04-27,10.62
2020-04-28,10.62
2020-04-29,10.62
2020-04-30,10.62
2020-05-01,11.3
2020-05-02,11.3
2020-05-03,11.3
2020-05-04,11.3
2020-05-05,11.3
2020-05-06,11.3
2020-05-07,11.3
2020-05-08,11.3
2020-05-09,11.3
2020-05-10,11.3
2020-05-11,11.3
2020-05-12,11.3
2020-05-13,11.3
2020-05-14,11.3
2020-05-15,11.3
2020-05-16,11.3
2020-05-17,11.3
2020-05-18,11.3
2020-05-19,11.3
2020-05-20,11.3
2020-05-21,11.3
2020-05-22,11.3
2020-05-23,11.3
2020-05-24,11.3
2020-05-25,11.3
2020-05-26,11.3
2020-05-27,11.3
2020-05-28,11.3
2020-05-29,11.3
2020-05-30,11.3
2020-05-31,11.3
2020-06-01,11.2
2020-06-02,11.2
2020-06-03,11.2
2020-06-04,11.2
2020-06-05,11.2
2020-06-06,11.2
2020-06-07,11.2
2020-06-08,11.2
2020-06-09,11.2
2020-06-10,11.2
2020-06-11,11.2
2020-06-12,11.2
2020-06-13,11.2
2020-06-14,11.2
2020-06-15,11.2
2020-06-16,11.2
2020-06-17,11.2
2020-06-18,11.2
2020-06-19,11.2
2020-06-20,11.2
2020-06-21,11.2
2020-06-22,11.2
2020-06-23,11.2
2020-06-24,11.2
2020-06-25,11.2
2020-06-26,11.2
2020-06-27,11.2
2020-06-28,11.2
2020-06-29,11.2
2020-06-30,11.2
2020-07-01,11.41
2020-07-02,11.41
2020-07-03,11.41
2020-07-04,11.41
2020-07-05,11.41
2020-07-06,11.41
2020-07-07,11.41
2020-07-08,11.41
2020-07-09,11.41
2020-07-10,11.41
2020-07-11,11.41
2020-07-12,11.41
2020-07-13,11.41
2020-07-14,11.41
2020-07-15,11.41
2020-07-16,11.41
2020-07-17,11.41
2020-07-18,11.41
2020-07-19,11.41
2020-07-20,11.41
2020-07-21,11.41
2020-07-22,11.41
2020-07-23,11.41
2020-07-24,11.41
2020-07-25,11.41
2020-07-26,11.41
2020-07-27,11.41
2020-07-28,11.41
2020-07-29,11.41
2020-07-30,11.41
2020-07-31,11.41
2020-08-01,10.55
2020-08-02,10.55
2020-08-03,10.55
2020-08-04,10.55
2020-08-05,10.55
2020-08-06,10.55
2020-08-07,10.55
2020-08-08,10.55
2020-08-09,10.55
2020-08-10,10.55
2020-08-11,10.55
2020-08-12,10.55
2020-08-13,10.55
2020-08-14,10.55
2020-08-15,10.55
2020-08-16,10.55
2020-08-17,10.55
2020-08-18,10.55
2020-08-19,10.55
2020-08-20,10.55
2020-08-21,10.55
2020-08-22,10.55
2020-08-23,10.55
2020-08-24,10.55
2020-08-25,10.55
2020-08-26,10.55
2020-08-27,10.55
2020-08-28,10.55
2020-08-29,10.55
2020-08-30,10.55
2020-08-31,10.55
2020-09-01,10.39
2020-09-02,10.39
2020-09-03,10.39
2020-09-04,10.39
2020-09-05,10.39
2020-09-06,10.39
2020-09-07,10.39
2020-09-08,10.39
2020-09-09,10.39
2020-09-10,10.39
2020-09-11,10.39
2020-09-12,10.39
2020-09-13,10.39
2020-09-14,10.39
2020-09-15,10.39
2020-09-16,10.39
2020-09-17,10.39
2020-09-18,10.39
2020-09-19,10.39
2020-09-20,10.39
2020-09-21,10.39
2020-09-22,10.39
2020-09-23,10.39
2020-09-24,10.39
2020-09-25,10.39
2020-09-26,10.39
2020-09-27,10.39
2020-09-28,10.39
2020-09-29,10.39
2020-09-30,10.39
2020-10-01,10.14
2020-10-02,10.14
2020-10-03,10.14
2020-10-04,10.14
2020-10-05,10.14
2020-10-06,10.14
2020-10-07,10.14
2020-10-08,10.14
2020-10-09,10.14
2020-10-10,10.14
2020-10-11,10.14
2020-10-12,10.14
2020-10-13,10.14
2020-10-14,10.14
2020-10-15,10.14
2020-10-16,10.14
2020-10-17,10.14
2020-10-18,10.14
2020-10-19,10.14
2020-10-20,10.14
2020-10-21,10.14
2020-10-22,10.14
2020-10-23,10.14
2020-10-24,10.14
2020-10-25,10.14
2020-10-26,10.14
2020-10-27,10.14
2020-10-28,10.14
2020-10-29,10.14
2020-10-30,10.14
2020-10-31,10.14
2020-11-01,9.76
2020-11-02,9.76
2020-11-03,9.76
2020-11-04,9.76
2020-11-05,9.76
2020-11-06,9.76
2020-11-07,9.76
2020-11-08,9.76
2020-11-09,9.76
2020-11-10,9.76
2020-11-11,9.76
2020-11-12,9.76
2020-11-13,9.76
2020-11-14,9.76
2020-11-15,9.76
2020-11-16,9.76
2020-11-17,9.76
2020-11-18,9.76
2020-11-19,9.76
2020-11-20,9.76
2020-11-21,9.76
2020-11-22,9.76
2020-11-23,9.76
2020-11-24,9.76
2020-11-25,9.76
2020-11-26,9.76
2020-11-27,9.76
2020-11-28,9.76
2020-11-29,9.76
2020-11-30,9.76
2020-12-01,10.43
2020-12-02,10.43
2020-12-03,10.43
2020-12-04,10.43
2020-12-05,10.43
2020-12-06,10.43
2020-12-07,10.43
2020-12-08,10.43
2020-12-09,10.43
2020-12-10,10.43
2020-12-11,10.43
2020-12-12,10.43
2020-12-13,10.43
2020-12-14,10.43
2020-12-15,10.43
2020-12-16,10.43
2020-12-17,10.43
2020-12-18,10.43
2020-12-19,10.43
2020-12-20,10.43
2020-12-21,10.43
2020-12-22,10.43
2020-12-23,10.43
2020-12-24,10.43
2020-12-25,10.43
2020-12-26,10.43
2020-12-27,10.43
2020-12-28,10.43
2020-12-29,10.43
2020-12-30,10.43
2020-12-31,10.43
2021-01-01,9.9
2021-01-02,9.9
2021-01-03,9.9
2021-01-04,9.9
2021-01-05,9.9
2021-01-06,9.9
2021-01-07,9.9
2021-01-08,9.9
2021-01-09,9.9
2021-01-10,9.9
2021-01-11,9.9
2021-01-12,9.9
2021-01-13,9.9
2021-01-14,9.9
2021-01-15,9.9
2021-01-16,9.9
2021-01-17,9.9
2021-01-18,9.9
2021-01-19,9.9
2021-01-20,9.9
2021-01-21,9.9
2021-01-22,9.9
2021-01-23,9.9
2021-01-24,9.9
2021-01-25,9.9
2021-01-26,9.9
2021-01-27,9.9
2021-01-28,9.9
2021-01-29,9.9
2021-01-30,9.9
2021-01-31,9.9
2021-02-01,10.29
2021-02-02,10.29
2021-02-03,10.29
2021-02-04,10.29
2021-02-05,10.29
2021-02-06,10.29
2021-02-07,10.29
2021-02-08,10.29
2021-02-09,10.29
2021-02-10,10.29
2021-02-11,10.29
2021-02-12,10.29
2021-02-13,10.29
2021-02-14,10.29
2021-02-15,10.29
2021-02-16,10.29
2021-02-17,10.29
2021-02-18,10.29
2021-02-19,10.29
2021-02-20,10.29
2021-02-21,10.29
2021-02-22,10.29
2021-02-23,10.29
2021-02-24,10.29
2021-02-25,10.29
2021-02-26,10.29
2021-02-27,10.29
2021-02-28,10.29
2021-03-01,10.33
2021-03-02,10.33
2021-03-03,10.33
2021-03-04,10.33
2021-03-05,10.33
2021-03-06,10.33
2021-03-07,10.33
2021-03-08,10.33
2021-03-09,10.33
2021-03-10,10.33
2021-03-11,10.33
2021-03-12,10.33
2021-03-13,10.33
2021-03-14,10.33
2021-03-15,10.33
2021-03-16,10.33
2021-03-17,10.33
2021-03-18,10.33
2021-03-19,10.33
2021-03-20,10.33
2021-03-21,10.33
2021-03-22,10.33
2021-03-23,10.33
2021-03-24,10.33
2021-03-25,10.33
2021-03-26,10.33
2021-03-27,10.33
2021-03-28,10.33
2021-03-29,10.33
2021-03-30,10.33
2021-03-31,10.33
2021-04-01,8.52
2021-04-02,8.52
2021-04-03,8.52
2021-04-04,8.52
2021-04-05,8.52
2021-04-06,8.52
2021-04-07,8.52
2021-04-08,8.52
2021-04-09,8.52
2021-04-10,8.52
2021-04-11,8.52
2021-04-12,8.52
2021-04-13,8.52
2021-04-14,8.52
2021-04-15,8.52
2021-04-16,8.52
2021-04-17,8.52
2021-04-18,8.52
2021-04-19,8.52
2021-04-20,8.52
2021-04-21,8.52
2021-04-22,8.52
2021-04-23,8.52
2021-04-24,8.52
2021-04-25,8.52
2021-04-26,8.52
2021-04-27,8.52
2021-04-28,8.52
2021-04-29,8.52
2021-04-30,8.52
2021-05-01,7.52
2021-05-02,7.52
2021-05-03,7.52
2021-05-04,7.52
2021-05-05,7.52
2021-05-06,7.52
2021-05-07,7.52
2021-05-08,7.52
2021-05-09,7.52
2021-05-10,7.52
2021-05-11,7.52
2021-05-12,7.52
2021-05-13,7.52
2021-05-14,7.52
2021-05-15,7.52
2021-05-16,7.52
2021-05-17,7.52
2021-05-18,7.52
2021-05-19,7.52
2021-05-20,7.52
2021-05-21,7.52
2021-05-22,7.52
2021-05-23,7.52
2021-05-24,7.52
2021-05-25,7.52
2021-05-26,7.52
2021-05-27,7.52
2021-05-28,7.52
2021-05-29,7.52
2021-05-30,7.52
2021-05-31,7.52
2021-06-01,7.81
2021-06-02,7.81
2021-06-03,7.81
2021-06-04,7.81
2021-06-05,7.81
2021-06-06,7.81
2021-06-07,7.81
2021-06-08,7.81
2021-06-09,7.81
2021-06-10,7.81
2021-06-11,7.81
2021-06-12,7.81
2021-06-13,7.81
2021-06-14,7.81
2021-06-15,7.81
2021-06-16,7.81
2021-06-17,7.81
2021-06-18,7.81
2021-06-19,7.81
2021-06-20,7.81
2021-06-21,7.81
2021-06-22,7.81
2021-06-23,7.81
2021-06-24,7.81
2021-06-25,7.81
2021-06-26,7.81
2021-06-27,7.81
2021-06-28,7.81
2021-06-29,7.81
2021-06-30,7.81
2021-07-01,8.99
2021-07-02,8.99
2021-07-03,8.99
2021-07-04,8.99
2021-07-05,8.99
2021-07-06,8.99
2021-07-07,8.99
2021-07-08,8.99
2021-07-09,8.99
2021-07-10,8.99
2021-07-11,8.99
2021-07-12,8.99
2021-07-13,8.99
2021-07-14,8.99
2021-07-15,8.99
2021-07-16,8.99
2021-07-17,8.99
2021-07-18,8.99
2021-07-19,8.99
2021-07-20,8.99
2021-07-21,8.99
2021-07-22,8.99
2021-07-23,8.99
2021-07-24,8.99
2021-07-25,8.99
2021-07-26,8.99
2021-07-27,8.99
2021-07-28,8.99
2021-07-29,8.99
2021-07-30,8.99
2021-07-31,8.99
2021-08-01,9.68
2021-08-02,9.68
2021-08-03,9.68
2021-08-04,9.68
2021-08-05,9.68
2021-08-06,9.68
2021-08-07,9.68
2021-08-08,9.68
2021-08-09,9.68
2021-08-10,9.68
2021-08-11,9.68
2021-08-12,9.68
2021-08-13,9.68
2021-08-14,9.68
2021-08-15,9.68
2021-08-16,9.68
2021-08-17,9.68
2021-08-18,9.68
2021-08-19,9.68
2021-08-20,9.68
2021-08-21,9.68
2021-08-22,9.68
2021-08-23,9.68
2021-08-24,9.68
2021-08-25,9.68
2021-08-26,9.68
2021-08-27,9.68
2021-08-28,9.68
2021-08-29,9.68
2021-08-30,9.68
2021-08-31,9.68
2021-09-01,10.58
2021-09-02,10.58
2021-09-03,10.58
2021-09-04,10.58
2021-09-05,10.58
2021-09-06,10.58
2021-09-07,10.58
2021-09-08,10.58
2021-09-09,10.58
2021-09-10,10.58
2021-09-11,10.58
2021-09-12,10.58
2021-09-13,10.58
2021-09-14,10.58
2021-09-15,10.58
2021-09-16,10.58
2021-09-17,10.58
2021-09-18,10.58
2021-09-19,10.58
2021-09-20,10.58
2021-09-21,10.58
2021-09-22,10.58
2021-09-23,10.58
2021-09-24,10.58
2021-09-25,10.58
2021-09-26,10.58
2021-09-27,10.58
2021-09-28,10.58
2021-09-29,10.58
2021-09-30,10.58
2021-10-01,11.04
2021-10-02,11.04
2021-10-03,11.04
2021-10-04,11.04
2021-10-05,11.04
2021-10-06,11.04
2021-10-07,11.04
2021-10-08,11.04
2021-10-09,11.04
2021-10-10,11.04
2021-10-11,11.04
2021-10-12,11.04
2021-10-13,11.04
2021-10-14,11.04
2021-10-15,11.04
2021-10-16,11.04
2021-10-17,11.04
2021-10-18,11.04
2021-10-19,11.04
2021-10-20,11.04
2021-10-21,11.04
2021-10-22,11.04
2021-10-23,11.04
2021-10-24,11.04
2021-10-25,11.04
2021-10-26,11.04
2021-10-27,11.04
2021-10-28,11.04
2021-10-29,11.04
2021-10-30,11.04
2021-10-31,11.04
2021-11-01,12.25
2021-11-02,12.25
2021-11-03,12.25
2021-11-04,12.25
2021-11-05,12.25
2021-11-06,12.25
2021-11-07,12.25
2021-11-08,12.25
2021-11-09,12.25
2021-11-10,12.25
2021-11-11,12.25
2021-11-12,12.25
2021-11-13,12.25
2021-11-14,12.25
2021-11-15,12.25
2021-11-16,12.25
2021-11-17,12.25
2021-11-18,12.25
2021-11-19,12.25
2021-11-20,12.25
2021-11-21,12.25
2021-11-22,12.25
2021-11-23,12.25
2021-11-24,12.25
2021-11-25,12.25
2021-11-26,12.25
2021-11-27,12.25
2021-11-28,12.25
2021-11-29,12.25
2021-11-30,12.25
2021-12-01,12.62
2021-12-02,12.62
2021-12-03,12.62
2021-12-04,12.62
2021-12-05,12.62
2021-12-06,12.62
2021-12-07,12.62
2021-12-08,12.62
2021-12-09,12.62
2021-12-10,12.62
2021-12-11,12.62
2021-12-12,12.62
2021-12-13,12.62
2021-12-14,12.62
2021-12-15,12.62
2021-12-16,12.62
2021-12-17,12.62
2021-12-18,12.62
2021-12-19,12.62
2021-12-20,12.62
2021-12-21,12.62
2021-12-22,12.62
2021-12-23,12.62
2021-12-24,12.62
2021-12-25,12.62
2021-12-26,12.62
2021-12-27,12.62
2021-12-28,12.62
2021-12-29,12.62
2021-12-30,12.62
2021-12-31,12.62
2022-01-01,13.93
2022-01-02,13.93
2022-01-03,13.93
2022-01-04,13.93
2022-01-05,13.93
2022-01-06,13.93
2022-01-07,13.93
2022-01-08,13.93
2022-01-09,13.93
2022-01-10,13.93
2022-01-11,13.93
2022-01-12,13.93
2022-01-13,13.93
2022-01-14,13.93
2022-01-15,13.93
2022-01-16,13.93
2022-01-17,13.93
2022-01-18,13.93
2022-01-19,13.93
2022-01-20,13.93
2022-01-21,13.93
2022-01-22,13.93
2022-01-23,13.93
2022-01-24,13.93
2022-01-25,13.93
2022-01-26,13.93
2022-01-27,13.93
2022-01-28,13.93
2022-01-29,13.93
2022-01-30,13.93
2022-01-31,13.93
2022-02-01,15.74
2022-02-02,15.74
2022-02-03,15.74
2022-02-04,15.74
2022-02-05,15.74
2022-02-06,15.74
2022-02-07,15.74
2022-02-08,15.74
2022-02-09,15.74
2022-02-10,15.74
2022-02-11,15.74
2022-02-12,15.74
2022-02-13,15.74
2022-02-14,15.74
2022-02-15,15.74
2022-02-16,15.74
2022-02-17,15.74
2022-02-18,15.74
2022-02-19,15.74
2022-02-20,15.74
2022-02-21,15.74
2022-02-22,15.74
2022-02-23,15.74
2022-02-24,15.74
2022-02-25,15.74
2022-02-26,15.74
2022-02-27,15.74
2022-02-28,15.74
2022-03-01,19.39
2022-03-02,19.39
2022-03-03,19.39
2022-03-04,19.39
2022-03-05,19.39
2022-03-06,19.39
2022-03-07,19.39
2022-03-08,19.39
2022-03-09,19.39
2022-03-10,19.39
2022-03-11,19.39
2022-03-12,19.39
2022-03-13,19.39
2022-03-14,19.39
2022-03-15,19.39
2022-03-16,19.39
2022-03-17,19.39
2022-03-18,19.39
2022-03-19,19.39
2022-03-20,19.39
2022-03-21,19.39
2022-03-22,19.39
2022-03-23,19.39
2022-03-24,19.39
2022-03-25,19.39
2022-03-26,19.39
2022-03-27,19.39
2022-03-28,19.39
2022-03-29,19.39
2022-03-30,19.39
2022-03-31,19.39
2022-04-01,23.63
2022-04-02,23.63
2022-04-03,23.63
2022-04-04,23.63
2022-04-05,23.63
2022-04-06,23.63
2022-04-07,23.63
2022-04-08,23.63
2022-04-09,23.63
2022-04-10,23.63
2022-04-11,23.63
2022-04-12,23.63
2022-04-13,23.63
2022-04-14,23.63
2022-04-15,23.63
2022-04-16,23.63
2022-04-17,23.63
2022-04-18,23.63
2022-04-19,23.63
2022-04-20,23.63
2022-04-21,23.63
2022-04-22,23.63
2022-04-23,23.63
2022-04-24,23.63
2022-04-25,23.63
2022-04-26,23.63
2022-04-27,23.63
2022-04-28,23.63
2022-04-29,23.63
2022-04-30,23.63
2022-05-01,27.65
2022-05-02,27.65
2022-05-03,27.65
2022-05-04,27.65
2022-05-05,27.65
2022-05-06,27.65
2022-05-07,27.65
2022-05-08,27.65
2022-05-09,27.65
2022-05-10,27.65
2022-05-11,27.65
2022-05-12,27.65
2022-05-13,27.65
2022-05-14,27.65
2022-05-15,27.65
2022-05-16,27.65
2022-05-17,27.65
2022-05-18,27.65
2022-05-19,27.65
2022-05-20,27.65
2022-05-21,27.65
2022-05-22,27.65
2022-05-23,27.65
2022-05-24,27.65
2022-05-25,27.65
2022-05-26,27.65
2022-05-27,27.65
2022-05-28,27.65
2022-05-29,27.65
2022-05-30,27.65
2022-05-31,27.65
2022-06-01,29.82
2022-06-02,29.82
2022-06-03,29.82
2022-06-04,29.82
2022-06-05,29.82
2022-06-06,29.82
2022-06-07,29.82
2022-06-08,29.82
2022-06-09,29.82
2022-06-10,29.82
2022-06-11,29.82
2022-06-12,29.82
2022-06-13,29.82
2022-06-14,29.82
2022-06-15,29.82
2022-06-16,29.82
2022-06-17,29.82
2022-06-18,29.82
2022-06-19,29.82
2022-06-20,29.82
2022-06-21,29.82
2022-06-22,29.82
2022-06-23,29.82
2022-06-24,29.82
2022-06-25,29.82
2022-06-26,29.82
2022-06-27,29.82
2022-06-28,29.82
2022-06-29,29.82
2022-06-30,29.82
2022-07-01,31.75
2022-07-02,31.75
2022-07-03,31.75
2022-07-04,31.75
2022-07-05,31.75
2022-07-06,31.75
2022-07-07,31.75
2022-07-08,31.75
2022-07-09,31.75
2022-07-10,31.75
2022-07-11,31.75
2022-07-12,31.75
2022-07-13,31.75
2022-07-14,31.75
2022-07-15,31.75
2022-07-16,31.75
2022-07-17,31.75
2022-07-18,31.75
2022-07-19,31.75
2022-07-20,31.75
2022-07-21,31.75
2022-07-22,31.75
2022-07-23,31.75
2022-07-24,31.75
2022-07-25,31.75
2022-07-26,31.75
2022-07-27,31.75
2022-07-28,31.75
2022-07-29,31.75
2022-07-30,31.75
2022-07-31,31.75
2022-08-01,33.91
2022-08-02,33.91
2022-08-03,33.91
2022-08-04,33.91
2022-08-05,33.91
2022-08-06,33.91
2022-08-07,33.91
2022-08-08,33.91
2022-08-09,33.91
2022-08-10,33.91
2022-08-11,33.91
2022-08-12,33.91
2022-08-13,33.91
2022-08-14,33.91
2022-08-15,33.91
2022-08-16,33.91
2022-08-17,33.91
2022-08-18,33.91
2022-08-19,33.91
2022-08-20,33.91
2022-08-21,33.91
2022-08-22,33.91
2022-08-23,33.91
2022-08-24,33.91
2022-08-25,33.91
2022-08-26,33.91
2022-08-27,33.91
2022-08-28,33.91
2022-08-29,33.91
2022-08-30,33.91
2022-08-31,33.91
2022-09-01,37.2
2022-09-02,37.2
2022-09-03,37.2
2022-09-04,37.2
2022-09-05,37.2
2022-09-06,37.2
2022-09-07,37.2
2022-09-08,37.2
2022-09-09,37.2
2022-09-10,37.2
2022-09-11,37.2
2022-09-12,37.2
2022-09-13,37.2
2022-09-14,37.2
2022-09-15,37.2
2022-09-16,37.2
2022-09-17,37.2
2022-09-18,37.2
2022-09-19,37.2
2022-09-20,37.2
2022-09-21,37.2
2022-09-22,37.2
2022-09-23,37.2
2022-09-24,37.2
2022-09-25,37.2
2022-09-26,37.2
2022-09-27,37.2
2022-09-28,37.2
2022-09-29,37.2
2022-09-30,37.2
2022-10-01,40.4
2022-10-02,40.4
2022-10-03,40.4
2022-10-04,40.4
2022-10-05,40.4
2022-10-06,40.4
2022-10-07,40.4
2022-10-08,40.4
2022-10-09,40.4
2022-10-10,40.4
2022-10-11,40.4
2022-10-12,40.4
2022-10-13,40.4
2022-10-14,40.4
2022-10-15,40.4
2022-10-16,40.4
2022-10-17,40.4
2022-10-18,40.4
2022-10-19,40.4
2022-10-20,40.4
2022-10-21,40.4
2022-10-22,40.4
2022-10-23,40.4
2022-10-24,40.4
2022-10-25,40.4
2022-10-26,40.4
2022-10-27,40.4
2022-10-28,40.4
2022-10-29,40.4
2022-10-30,40.4
2022-10-31,40.4
2022-11-01,50.3
2022-11-02,50.3
2022-11-03,50.3
2022-11-04,50.3
2022-11-05,50.3
2022-11-06,50.3
2022-11-07,50.3
2022-11-08,50.3
2022-11-09,50.3
2022-11-10,50.3
2022-11-11,50.3
2022-11-12,50.3
2022-11-13,50.3
2022-11-14,50.3
2022-11-15,50.3
2022-11-16,50.3
2022-11-17,50.3
2022-11-18,50.3
2022-11-19,50.3
2022-11-20,50.3
2022-11-21,50.3
2022-11-22,50.3
2022-11-23,50.3
2022-11-24,50.3
2022-11-25,50.3
2022-11-26,50.3
2022-11-27,50.3
2022-11-28,50.3
2022-11-29,50.3
2022-11-30,50.3
2022-12-01,54.1
2022-12-02,54.1
2022-12-03,54.1
2022-12-04,54.1
2022-12-05,54.1
2022-12-06,54.1
2022-12-07,54.1
2022-12-08,54.1
2022-12-09,54.1
2022-12-10,54.1
2022-12-11,54.1
2022-12-12,54.1
2022-12-13,54.1
2022-12-14,54.1
2022-12-15,54.1
2022-12-16,54.1
2022-12-17,54.1
2022-12-18,54.1
2022-12-19,54.1
2022-12-20,54.1
2022-12-21,54.1
2022-12-22,54.1
2022-12-23,54.1
2022-12-24,54.1
2022-12-25,54.1
2022-12-26,54.1
2022-12-27,54.1
2022-12-28,54.1
2022-12-29,54.1
2022-12-30,54.1
2022-12-31,54.1
2023-01-01,53.6
2023-01-02,53.6
2023-01-03,53.6
2023-01-04,53.6
2023-01-05,53.6
2023-01-06,53.6
2023-01-07,53.6
2023-01-08,53.6
2023-01-09,53.6
2023-01-10,53.6
2023-01-11,53.6
2023-01-12,53.6
2023-01-13,53.6
2023-01-14,53.6
2023-01-15,53.6
2023-01-16,53.6
2023-01-17,53.6
2023-01-18,53.6
2023-01-19,53.6
2023-01-20,53.6
2023-01-21,53.6
2023-01-22,53.6
2023-01-23,53.6
2023-01-24,53.6
2023-01-25,53.6
2023-01-26,53.6
2023-01-27,53.6
2023-01-28,53.6
2023-01-29,53.6
2023-01-30,53.6
2023-01-31,53.6
2023-02-01,52.8
2023-02-02,52.8
2023-02-03,52.8
2023-02-04,52.8
2023-02-05,52.8
2023-02-06,52.8
2023-02-07,52.8
2023-02-08,52.8
2023-02-09,52.8
2023-02-10,52.8
2023-02-11,52.8
2023-02-12,52.8
2023-02-13,52.8
2023-02-14,52.8
2023-02-15,52.8
2023-02-16,52.8
2023-02-17,52.8
2023-02-18,52.8
2023-02-19,52.8
2023-02-20,52.8
2023-02-21,52.8
2023-02-22,52.8
2023-02-23,52.8
2023-02-24,52.8
2023-02-25,52.8
2023-02-26,52.8
2023-02-27,52.8
2023-02-28,52.8
2023-03-01,45.0
2023-03-02,45.0
2023-03-03,45.0
2023-03-04,45.0
2023-03-05,45.0
2023-03-06,45.0
2023-03-07,45.0
2023-03-08,45.0
2023-03-09,45.0
2023-03-10,45.0
2023-03-11,45.0
2023-03-12,45.0
2023-03-13,45.0
2023-03-14,45.0
2023-03-15,45.0
2023-03-16,45.0
2023-03-17,45.0
2023-03-18,45.0
2023-03-19,45.0
2023-03-20,45.0
2023-03-21,45.0
2023-03-22,45.0
2023-03-23,45.0
2023-03-24,45.0
2023-03-25,45.0
2023-03-26,45.0
2023-03-27,45.0
2023-03-28,45.0
2023-03-29,45.0
2023-03-30,45.0
2023-03-31,45.0
2023-04-01,41.2
2023-04-02,41.2
2023-04-03,41.2
2023-04-04,41.2
2023-04-05,41.2
2023-04-06,41.2
2023-04-07,41.2
2023-04-08,41.2
2023-04-09,41.2
2023-04-10,41.2
2023-04-11,41.2
2023-04-12,41.2
2023-04-13,41.2
2023-04-14,41.2
2023-04-15,41.2
2023-04-16,41.2
2023-04-17,41.2
2023-04-18,41.2
2023-04-19,41.2
2023-04-20,41.2
2023-04-21,41.2
2023-04-22,41.2
2023-04-23,41.2
2023-04-24,41.2
2023-04-25,41.2
2023-04-26,41.2
2023-04-27,41.2
2023-04-28,41.2
2023-04-29,41.2
2023-04-30,41.2
2023-05-01,42.2
2023-05-02,42.2
2023-05-03,42.2
2023-05-04,42.2
2023-05-05,42.2
2023-05-06,42.2
2023-05-07,42.2
2023-05-08,42.2
2023-05-09,42.2
2023-05-10,42.2
2023-05-11,42.2
2023-05-12,42.2
2023-05-13,42.2
2023-05-14,42.2
2023-05-15,42.2
2023-05-16,42.2
2023-05-17,42.2
2023-05-18,42.2
2023-05-19,42.2
2023-05-20,42.2
2023-05-21,42.2
2023-05-22,42.2
