Date,US_Inflation_Rate
16/12/2014,96.249
17/12/2014,96.249
18/12/2014,96.249
19/12/2014,96.249
20/12/2014,96.249
21/12/2014,96.249
22/12/2014,96.249
23/12/2014,96.249
24/12/2014,96.249
25/12/2014,96.249
26/12/2014,96.249
27/12/2014,96.249
28/12/2014,96.249
29/12/2014,96.249
30/12/2014,96.249
31/12/2014,96.249
01/01/2015,96.214
02/01/2015,96.214
03/01/2015,96.214
04/01/2015,96.214
05/01/2015,96.214
06/01/2015,96.214
07/01/2015,96.214
08/01/2015,96.214
09/01/2015,96.214
10/01/2015,96.214
11/01/2015,96.214
12/01/2015,96.214
13/01/2015,96.214
14/01/2015,96.214
15/01/2015,96.214
16/01/2015,96.214
17/01/2015,96.214
18/01/2015,96.214
19/01/2015,96.214
20/01/2015,96.214
21/01/2015,96.214
22/01/2015,96.214
23/01/2015,96.214
24/01/2015,96.214
25/01/2015,96.214
26/01/2015,96.214
27/01/2015,96.214
28/01/2015,96.214
29/01/2015,96.214
30/01/2015,96.214
31/01/2015,96.214
01/02/2015,96.324
02/02/2015,96.324
03/02/2015,96.324
04/02/2015,96.324
05/02/2015,96.324
06/02/2015,96.324
07/02/2015,96.324
08/02/2015,96.324
09/02/2015,96.324
10/02/2015,96.324
11/02/2015,96.324
12/02/2015,96.324
13/02/2015,96.324
14/02/2015,96.324
15/02/2015,96.324
16/02/2015,96.324
17/02/2015,96.324
18/02/2015,96.324
19/02/2015,96.324
20/02/2015,96.324
21/02/2015,96.324
22/02/2015,96.324
23/02/2015,96.324
24/02/2015,96.324
25/02/2015,96.324
26/02/2015,96.324
27/02/2015,96.324
28/02/2015,96.324
01/03/2015,96.47
02/03/2015,96.47
03/03/2015,96.47
04/03/2015,96.47
05/03/2015,96.47
06/03/2015,96.47
07/03/2015,96.47
08/03/2015,96.47
09/03/2015,96.47
10/03/2015,96.47
11/03/2015,96.47
12/03/2015,96.47
13/03/2015,96.47
14/03/2015,96.47
15/03/2015,96.47
16/03/2015,96.47
17/03/2015,96.47
18/03/2015,96.47
19/03/2015,96.47
20/03/2015,96.47
21/03/2015,96.47
22/03/2015,96.47
23/03/2015,96.47
24/03/2015,96.47
25/03/2015,96.47
26/03/2015,96.47
27/03/2015,96.47
28/03/2015,96.47
29/03/2015,96.47
30/03/2015,96.47
31/03/2015,96.47
01/04/2015,96.648
02/04/2015,96.648
03/04/2015,96.648
04/04/2015,96.648
05/04/2015,96.648
06/04/2015,96.648
07/04/2015,96.648
08/04/2015,96.648
09/04/2015,96.648
10/04/2015,96.648
11/04/2015,96.648
12/04/2015,96.648
13/04/2015,96.648
14/04/2015,96.648
15/04/2015,96.648
16/04/2015,96.648
17/04/2015,96.648
18/04/2015,96.648
19/04/2015,96.648
20/04/2015,96.648
21/04/2015,96.648
22/04/2015,96.648
23/04/2015,96.648
24/04/2015,96.648
25/04/2015,96.648
26/04/2015,96.648
27/04/2015,96.648
28/04/2015,96.648
29/04/2015,96.648
30/04/2015,96.648
01/05/2015,96.766
02/05/2015,96.766
03/05/2015,96.766
04/05/2015,96.766
05/05/2015,96.766
06/05/2015,96.766
07/05/2015,96.766
08/05/2015,96.766
09/05/2015,96.766
10/05/2015,96.766
11/05/2015,96.766
12/05/2015,96.766
13/05/2015,96.766
14/05/2015,96.766
15/05/2015,96.766
16/05/2015,96.766
17/05/2015,96.766
18/05/2015,96.766
19/05/2015,96.766
20/05/2015,96.766
21/05/2015,96.766
22/05/2015,96.766
23/05/2015,96.766
24/05/2015,96.766
25/05/2015,96.766
26/05/2015,96.766
27/05/2015,96.766
28/05/2015,96.766
29/05/2015,96.766
30/05/2015,96.766
31/05/2015,96.766
01/06/2015,96.882
02/06/2015,96.882
03/06/2015,96.882
04/06/2015,96.882
05/06/2015,96.882
06/06/2015,96.882
07/06/2015,96.882
08/06/2015,96.882
09/06/2015,96.882
10/06/2015,96.882
11/06/2015,96.882
12/06/2015,96.882
13/06/2015,96.882
14/06/2015,96.882
15/06/2015,96.882
16/06/2015,96.882
17/06/2015,96.882
18/06/2015,96.882
19/06/2015,96.882
20/06/2015,96.882
21/06/2015,96.882
22/06/2015,96.882
23/06/2015,96.882
24/06/2015,96.882
25/06/2015,96.882
26/06/2015,96.882
27/06/2015,96.882
28/06/2015,96.882
29/06/2015,96.882
30/06/2015,96.882
01/07/2015,96.978
02/07/2015,96.978
03/07/2015,96.978
04/07/2015,96.978
05/07/2015,96.978
06/07/2015,96.978
07/07/2015,96.978
08/07/2015,96.978
09/07/2015,96.978
10/07/2015,96.978
11/07/2015,96.978
12/07/2015,96.978
13/07/2015,96.978
14/07/2015,96.978
15/07/2015,96.978
16/07/2015,96.978
17/07/2015,96.978
18/07/2015,96.978
19/07/2015,96.978
20/07/2015,96.978
21/07/2015,96.978
22/07/2015,96.978
23/07/2015,96.978
24/07/2015,96.978
25/07/2015,96.978
26/07/2015,96.978
27/07/2015,96.978
28/07/2015,96.978
29/07/2015,96.978
30/07/2015,96.978
31/07/2015,96.978
01/08/2015,97.056
02/08/2015,97.056
03/08/2015,97.056
04/08/2015,97.056
05/08/2015,97.056
06/08/2015,97.056
07/08/2015,97.056
08/08/2015,97.056
09/08/2015,97.056
10/08/2015,97.056
11/08/2015,97.056
12/08/2015,97.056
13/08/2015,97.056
14/08/2015,97.056
15/08/2015,97.056
16/08/2015,97.056
17/08/2015,97.056
18/08/2015,97.056
19/08/2015,97.056
20/08/2015,97.056
21/08/2015,97.056
22/08/2015,97.056
23/08/2015,97.056
24/08/2015,97.056
25/08/2015,97.056
26/08/2015,97.056
27/08/2015,97.056
28/08/2015,97.056
29/08/2015,97.056
30/08/2015,97.056
31/08/2015,97.056
01/09/2015,97.196
02/09/2015,97.196
03/09/2015,97.196
04/09/2015,97.196
05/09/2015,97.196
06/09/2015,97.196
07/09/2015,97.196
08/09/2015,97.196
09/09/2015,97.196
10/09/2015,97.196
11/09/2015,97.196
12/09/2015,97.196
13/09/2015,97.196
14/09/2015,97.196
15/09/2015,97.196
16/09/2015,97.196
17/09/2015,97.196
18/09/2015,97.196
19/09/2015,97.196
20/09/2015,97.196
21/09/2015,97.196
22/09/2015,97.196
23/09/2015,97.196
24/09/2015,97.196
25/09/2015,97.196
26/09/2015,97.196
27/09/2015,97.196
28/09/2015,97.196
29/09/2015,97.196
30/09/2015,97.196
01/10/2015,97.228
02/10/2015,97.228
03/10/2015,97.228
04/10/2015,97.228
05/10/2015,97.228
06/10/2015,97.228
07/10/2015,97.228
08/10/2015,97.228
09/10/2015,97.228
10/10/2015,97.228
11/10/2015,97.228
12/10/2015,97.228
13/10/2015,97.228
14/10/2015,97.228
15/10/2015,97.228
16/10/2015,97.228
17/10/2015,97.228
18/10/2015,97.228
19/10/2015,97.228
20/10/2015,97.228
21/10/2015,97.228
22/10/2015,97.228
23/10/2015,97.228
24/10/2015,97.228
25/10/2015,97.228
26/10/2015,97.228
27/10/2015,97.228
28/10/2015,97.228
29/10/2015,97.228
30/10/2015,97.228
31/10/2015,97.228
01/11/2015,97.332
02/11/2015,97.332
03/11/2015,97.332
04/11/2015,97.332
05/11/2015,97.332
06/11/2015,97.332
07/11/2015,97.332
08/11/2015,97.332
09/11/2015,97.332
10/11/2015,97.332
11/11/2015,97.332
12/11/2015,97.332
13/11/2015,97.332
14/11/2015,97.332
15/11/2015,97.332
16/11/2015,97.332
17/11/2015,97.332
18/11/2015,97.332
19/11/2015,97.332
20/11/2015,97.332
21/11/2015,97.332
22/11/2015,97.332
23/11/2015,97.332
24/11/2015,97.332
25/11/2015,97.332
26/11/2015,97.332
27/11/2015,97.332
28/11/2015,97.332
29/11/2015,97.332
30/11/2015,97.332
01/12/2015,97.396
02/12/2015,97.396
03/12/2015,97.396
04/12/2015,97.396
05/12/2015,97.396
06/12/2015,97.396
07/12/2015,97.396
08/12/2015,97.396
09/12/2015,97.396
10/12/2015,97.396
11/12/2015,97.396
12/12/2015,97.396
13/12/2015,97.396
14/12/2015,97.396
15/12/2015,97.396
16/12/2015,97.396
17/12/2015,97.396
18/12/2015,97.396
19/12/2015,97.396
20/12/2015,97.396
21/12/2015,97.396
22/12/2015,97.396
23/12/2015,97.396
24/12/2015,97.396
25/12/2015,97.396
26/12/2015,97.396
27/12/2015,97.396
28/12/2015,97.396
29/12/2015,97.396
30/12/2015,97.396
31/12/2015,97.396
01/01/2016,97.567
02/01/2016,97.567
03/01/2016,97.567
04/01/2016,97.567
05/01/2016,97.567
06/01/2016,97.567
07/01/2016,97.567
08/01/2016,97.567
09/01/2016,97.567
10/01/2016,97.567
11/01/2016,97.567
12/01/2016,97.567
13/01/2016,97.567
14/01/2016,97.567
15/01/2016,97.567
16/01/2016,97.567
17/01/2016,97.567
18/01/2016,97.567
19/01/2016,97.567
20/01/2016,97.567
21/01/2016,97.567
22/01/2016,97.567
23/01/2016,97.567
24/01/2016,97.567
25/01/2016,97.567
26/01/2016,97.567
27/01/2016,97.567
28/01/2016,97.567
29/01/2016,97.567
30/01/2016,97.567
31/01/2016,97.567
01/02/2016,97.736
02/02/2016,97.736
03/02/2016,97.736
04/02/2016,97.736
05/02/2016,97.736
06/02/2016,97.736
07/02/2016,97.736
08/02/2016,97.736
09/02/2016,97.736
10/02/2016,97.736
11/02/2016,97.736
12/02/2016,97.736
13/02/2016,97.736
14/02/2016,97.736
15/02/2016,97.736
16/02/2016,97.736
17/02/2016,97.736
18/02/2016,97.736
19/02/2016,97.736
20/02/2016,97.736
21/02/2016,97.736
22/02/2016,97.736
23/02/2016,97.736
24/02/2016,97.736
25/02/2016,97.736
26/02/2016,97.736
27/02/2016,97.736
28/02/2016,97.736
29/02/2016,97.736
01/03/2016,97.876
02/03/2016,97.876
03/03/2016,97.876
04/03/2016,97.876
05/03/2016,97.876
06/03/2016,97.876
07/03/2016,97.876
08/03/2016,97.876
09/03/2016,97.876
10/03/2016,97.876
11/03/2016,97.876
12/03/2016,97.876
13/03/2016,97.876
14/03/2016,97.876
15/03/2016,97.876
16/03/2016,97.876
17/03/2016,97.876
18/03/2016,97.876
19/03/2016,97.876
20/03/2016,97.876
21/03/2016,97.876
22/03/2016,97.876
23/03/2016,97.876
24/03/2016,97.876
25/03/2016,97.876
26/03/2016,97.876
27/03/2016,97.876
28/03/2016,97.876
29/03/2016,97.876
30/03/2016,97.876
31/03/2016,97.876
01/04/2016,98.117
02/04/2016,98.117
03/04/2016,98.117
04/04/2016,98.117
05/04/2016,98.117
06/04/2016,98.117
07/04/2016,98.117
08/04/2016,98.117
09/04/2016,98.117
10/04/2016,98.117
11/04/2016,98.117
12/04/2016,98.117
13/04/2016,98.117
14/04/2016,98.117
15/04/2016,98.117
16/04/2016,98.117
17/04/2016,98.117
18/04/2016,98.117
19/04/2016,98.117
20/04/2016,98.117
21/04/2016,98.117
22/04/2016,98.117
23/04/2016,98.117
24/04/2016,98.117
25/04/2016,98.117
26/04/2016,98.117
27/04/2016,98.117
28/04/2016,98.117
29/04/2016,98.117
30/04/2016,98.117
01/05/2016,98.284
02/05/2016,98.284
03/05/2016,98.284
04/05/2016,98.284
05/05/2016,98.284
06/05/2016,98.284
07/05/2016,98.284
08/05/2016,98.284
09/05/2016,98.284
10/05/2016,98.284
11/05/2016,98.284
12/05/2016,98.284
13/05/2016,98.284
14/05/2016,98.284
15/05/2016,98.284
16/05/2016,98.284
17/05/2016,98.284
18/05/2016,98.284
19/05/2016,98.284
20/05/2016,98.284
21/05/2016,98.284
22/05/2016,98.284
23/05/2016,98.284
24/05/2016,98.284
25/05/2016,98.284
26/05/2016,98.284
27/05/2016,98.284
28/05/2016,98.284
29/05/2016,98.284
30/05/2016,98.284
31/05/2016,98.284
01/06/2016,98.386
02/06/2016,98.386
03/06/2016,98.386
04/06/2016,98.386
05/06/2016,98.386
06/06/2016,98.386
07/06/2016,98.386
08/06/2016,98.386
09/06/2016,98.386
10/06/2016,98.386
11/06/2016,98.386
12/06/2016,98.386
13/06/2016,98.386
14/06/2016,98.386
15/06/2016,98.386
16/06/2016,98.386
17/06/2016,98.386
18/06/2016,98.386
19/06/2016,98.386
20/06/2016,98.386
21/06/2016,98.386
22/06/2016,98.386
23/06/2016,98.386
24/06/2016,98.386
25/06/2016,98.386
26/06/2016,98.386
27/06/2016,98.386
28/06/2016,98.386
29/06/2016,98.386
30/06/2016,98.386
01/07/2016,98.529
02/07/2016,98.529
03/07/2016,98.529
04/07/2016,98.529
05/07/2016,98.529
06/07/2016,98.529
07/07/2016,98.529
08/07/2016,98.529
09/07/2016,98.529
10/07/2016,98.529
11/07/2016,98.529
12/07/2016,98.529
13/07/2016,98.529
14/07/2016,98.529
15/07/2016,98.529
16/07/2016,98.529
17/07/2016,98.529
18/07/2016,98.529
19/07/2016,98.529
20/07/2016,98.529
21/07/2016,98.529
22/07/2016,98.529
23/07/2016,98.529
24/07/2016,98.529
25/07/2016,98.529
26/07/2016,98.529
27/07/2016,98.529
28/07/2016,98.529
29/07/2016,98.529
30/07/2016,98.529
31/07/2016,98.529
01/08/2016,98.703
02/08/2016,98.703
03/08/2016,98.703
04/08/2016,98.703
05/08/2016,98.703
06/08/2016,98.703
07/08/2016,98.703
08/08/2016,98.703
09/08/2016,98.703
10/08/2016,98.703
11/08/2016,98.703
12/08/2016,98.703
13/08/2016,98.703
14/08/2016,98.703
15/08/2016,98.703
16/08/2016,98.703
17/08/2016,98.703
18/08/2016,98.703
19/08/2016,98.703
20/08/2016,98.703
21/08/2016,98.703
22/08/2016,98.703
23/08/2016,98.703
24/08/2016,98.703
25/08/2016,98.703
26/08/2016,98.703
27/08/2016,98.703
28/08/2016,98.703
29/08/2016,98.703
30/08/2016,98.703
31/08/2016,98.703
01/09/2016,98.834
02/09/2016,98.834
03/09/2016,98.834
04/09/2016,98.834
05/09/2016,98.834
06/09/2016,98.834
07/09/2016,98.834
08/09/2016,98.834
09/09/2016,98.834
10/09/2016,98.834
11/09/2016,98.834
12/09/2016,98.834
13/09/2016,98.834
14/09/2016,98.834
15/09/2016,98.834
16/09/2016,98.834
17/09/2016,98.834
18/09/2016,98.834
19/09/2016,98.834
20/09/2016,98.834
21/09/2016,98.834
22/09/2016,98.834
23/09/2016,98.834
24/09/2016,98.834
25/09/2016,98.834
26/09/2016,98.834
27/09/2016,98.834
28/09/2016,98.834
29/09/2016,98.834
30/09/2016,98.834
01/10/2016,98.961
02/10/2016,98.961
03/10/2016,98.961
04/10/2016,98.961
05/10/2016,98.961
06/10/2016,98.961
07/10/2016,98.961
08/10/2016,98.961
09/10/2016,98.961
10/10/2016,98.961
11/10/2016,98.961
12/10/2016,98.961
13/10/2016,98.961
14/10/2016,98.961
15/10/2016,98.961
16/10/2016,98.961
17/10/2016,98.961
18/10/2016,98.961
19/10/2016,98.961
20/10/2016,98.961
21/10/2016,98.961
22/10/2016,98.961
23/10/2016,98.961
24/10/2016,98.961
25/10/2016,98.961
26/10/2016,98.961
27/10/2016,98.961
28/10/2016,98.961
29/10/2016,98.961
30/10/2016,98.961
31/10/2016,98.961
01/11/2016,99.005
02/11/2016,99.005
03/11/2016,99.005
04/11/2016,99.005
05/11/2016,99.005
06/11/2016,99.005
07/11/2016,99.005
08/11/2016,99.005
09/11/2016,99.005
10/11/2016,99.005
11/11/2016,99.005
12/11/2016,99.005
13/11/2016,99.005
14/11/2016,99.005
15/11/2016,99.005
16/11/2016,99.005
17/11/2016,99.005
18/11/2016,99.005
19/11/2016,99.005
20/11/2016,99.005
21/11/2016,99.005
22/11/2016,99.005
23/11/2016,99.005
24/11/2016,99.005
25/11/2016,99.005
26/11/2016,99.005
27/11/2016,99.005
28/11/2016,99.005
29/11/2016,99.005
30/11/2016,99.005
01/12/2016,99.12
02/12/2016,99.12
03/12/2016,99.12
04/12/2016,99.12
05/12/2016,99.12
06/12/2016,99.12
07/12/2016,99.12
08/12/2016,99.12
09/12/2016,99.12
10/12/2016,99.12
11/12/2016,99.12
12/12/2016,99.12
13/12/2016,99.12
14/12/2016,99.12
15/12/2016,99.12
16/12/2016,99.12
17/12/2016,99.12
18/12/2016,99.12
19/12/2016,99.12
20/12/2016,99.12
21/12/2016,99.12
22/12/2016,99.12
23/12/2016,99.12
24/12/2016,99.12
25/12/2016,99.12
26/12/2016,99.12
27/12/2016,99.12
28/12/2016,99.12
29/12/2016,99.12
30/12/2016,99.12
31/12/2016,99.12
01/01/2017,99.385
02/01/2017,99.385
03/01/2017,99.385
04/01/2017,99.385
05/01/2017,99.385
06/01/2017,99.385
07/01/2017,99.385
08/01/2017,99.385
09/01/2017,99.385
10/01/2017,99.385
11/01/2017,99.385
12/01/2017,99.385
13/01/2017,99.385
14/01/2017,99.385
15/01/2017,99.385
16/01/2017,99.385
17/01/2017,99.385
18/01/2017,99.385
19/01/2017,99.385
20/01/2017,99.385
21/01/2017,99.385
22/01/2017,99.385
23/01/2017,99.385
24/01/2017,99.385
25/01/2017,99.385
26/01/2017,99.385
27/01/2017,99.385
28/01/2017,99.385
29/01/2017,99.385
30/01/2017,99.385
31/01/2017,99.385
01/02/2017,99.561
02/02/2017,99.561
03/02/2017,99.561
04/02/2017,99.561
05/02/2017,99.561
06/02/2017,99.561
07/02/2017,99.561
08/02/2017,99.561
09/02/2017,99.561
10/02/2017,99.561
11/02/2017,99.561
12/02/2017,99.561
13/02/2017,99.561
14/02/2017,99.561
15/02/2017,99.561
16/02/2017,99.561
17/02/2017,99.561
18/02/2017,99.561
19/02/2017,99.561
20/02/2017,99.561
21/02/2017,99.561
22/02/2017,99.561
23/02/2017,99.561
24/02/2017,99.561
25/02/2017,99.561
26/02/2017,99.561
27/02/2017,99.561
28/02/2017,99.561
01/03/2017,99.519
02/03/2017,99.519
03/03/2017,99.519
04/03/2017,99.519
05/03/2017,99.519
06/03/2017,99.519
07/03/2017,99.519
08/03/2017,99.519
09/03/2017,99.519
10/03/2017,99.519
11/03/2017,99.519
12/03/2017,99.519
13/03/2017,99.519
14/03/2017,99.519
15/03/2017,99.519
16/03/2017,99.519
17/03/2017,99.519
18/03/2017,99.519
19/03/2017,99.519
20/03/2017,99.519
21/03/2017,99.519
22/03/2017,99.519
23/03/2017,99.519
24/03/2017,99.519
25/03/2017,99.519
26/03/2017,99.519
27/03/2017,99.519
28/03/2017,99.519
29/03/2017,99.519
30/03/2017,99.519
31/03/2017,99.519
01/04/2017,99.723
02/04/2017,99.723
03/04/2017,99.723
04/04/2017,99.723
05/04/2017,99.723
06/04/2017,99.723
07/04/2017,99.723
08/04/2017,99.723
09/04/2017,99.723
10/04/2017,99.723
11/04/2017,99.723
12/04/2017,99.723
13/04/2017,99.723
14/04/2017,99.723
15/04/2017,99.723
16/04/2017,99.723
17/04/2017,99.723
18/04/2017,99.723
19/04/2017,99.723
20/04/2017,99.723
21/04/2017,99.723
22/04/2017,99.723
23/04/2017,99.723
24/04/2017,99.723
25/04/2017,99.723
26/04/2017,99.723
27/04/2017,99.723
28/04/2017,99.723
29/04/2017,99.723
30/04/2017,99.723
01/05/2017,99.803
02/05/2017,99.803
03/05/2017,99.803
04/05/2017,99.803
05/05/2017,99.803
06/05/2017,99.803
07/05/2017,99.803
08/05/2017,99.803
09/05/2017,99.803
10/05/2017,99.803
11/05/2017,99.803
12/05/2017,99.803
13/05/2017,99.803
14/05/2017,99.803
15/05/2017,99.803
16/05/2017,99.803
17/05/2017,99.803
18/05/2017,99.803
19/05/2017,99.803
20/05/2017,99.803
21/05/2017,99.803
22/05/2017,99.803
23/05/2017,99.803
24/05/2017,99.803
25/05/2017,99.803
26/05/2017,99.803
27/05/2017,99.803
28/05/2017,99.803
29/05/2017,99.803
30/05/2017,99.803
31/05/2017,99.803
01/06/2017,99.937
02/06/2017,99.937
03/06/2017,99.937
04/06/2017,99.937
05/06/2017,99.937
06/06/2017,99.937
07/06/2017,99.937
08/06/2017,99.937
09/06/2017,99.937
10/06/2017,99.937
11/06/2017,99.937
12/06/2017,99.937
13/06/2017,99.937
14/06/2017,99.937
15/06/2017,99.937
16/06/2017,99.937
17/06/2017,99.937
18/06/2017,99.937
19/06/2017,99.937
20/06/2017,99.937
21/06/2017,99.937
22/06/2017,99.937
23/06/2017,99.937
24/06/2017,99.937
25/06/2017,99.937
26/06/2017,99.937
27/06/2017,99.937
28/06/2017,99.937
29/06/2017,99.937
30/06/2017,99.937
01/07/2017,100.01
02/07/2017,100.01
03/07/2017,100.01
04/07/2017,100.01
05/07/2017,100.01
06/07/2017,100.01
07/07/2017,100.01
08/07/2017,100.01
09/07/2017,100.01
10/07/2017,100.01
11/07/2017,100.01
12/07/2017,100.01
13/07/2017,100.01
14/07/2017,100.01
15/07/2017,100.01
16/07/2017,100.01
17/07/2017,100.01
18/07/2017,100.01
19/07/2017,100.01
20/07/2017,100.01
21/07/2017,100.01
22/07/2017,100.01
23/07/2017,100.01
24/07/2017,100.01
25/07/2017,100.01
26/07/2017,100.01
27/07/2017,100.01
28/07/2017,100.01
29/07/2017,100.01
30/07/2017,100.01
31/07/2017,100.01
01/08/2017,100.118
02/08/2017,100.118
03/08/2017,100.118
04/08/2017,100.118
05/08/2017,100.118
06/08/2017,100.118
07/08/2017,100.118
08/08/2017,100.118
09/08/2017,100.118
10/08/2017,100.118
11/08/2017,100.118
12/08/2017,100.118
13/08/2017,100.118
14/08/2017,100.118
15/08/2017,100.118
16/08/2017,100.118
17/08/2017,100.118
18/08/2017,100.118
19/08/2017,100.118
20/08/2017,100.118
21/08/2017,100.118
22/08/2017,100.118
23/08/2017,100.118
24/08/2017,100.118
25/08/2017,100.118
26/08/2017,100.118
27/08/2017,100.118
28/08/2017,100.118
29/08/2017,100.118
30/08/2017,100.118
31/08/2017,100.118
01/09/2017,100.24
02/09/2017,100.24
03/09/2017,100.24
04/09/2017,100.24
05/09/2017,100.24
06/09/2017,100.24
07/09/2017,100.24
08/09/2017,100.24
09/09/2017,100.24
10/09/2017,100.24
11/09/2017,100.24
12/09/2017,100.24
13/09/2017,100.24
14/09/2017,100.24
15/09/2017,100.24
16/09/2017,100.24
17/09/2017,100.24
18/09/2017,100.24
19/09/2017,100.24
20/09/2017,100.24
21/09/2017,100.24
22/09/2017,100.24
23/09/2017,100.24
24/09/2017,100.24
25/09/2017,100.24
26/09/2017,100.24
27/09/2017,100.24
28/09/2017,100.24
29/09/2017,100.24
30/09/2017,100.24
01/10/2017,100.486
02/10/2017,100.486
03/10/2017,100.486
04/10/2017,100.486
05/10/2017,100.486
06/10/2017,100.486
07/10/2017,100.486
08/10/2017,100.486
09/10/2017,100.486
10/10/2017,100.486
11/10/2017,100.486
12/10/2017,100.486
13/10/2017,100.486
14/10/2017,100.486
15/10/2017,100.486
16/10/2017,100.486
17/10/2017,100.486
18/10/2017,100.486
19/10/2017,100.486
20/10/2017,100.486
21/10/2017,100.486
22/10/2017,100.486
23/10/2017,100.486
24/10/2017,100.486
25/10/2017,100.486
26/10/2017,100.486
27/10/2017,100.486
28/10/2017,100.486
29/10/2017,100.486
30/10/2017,100.486
31/10/2017,100.486
01/11/2017,100.535
02/11/2017,100.535
03/11/2017,100.535
04/11/2017,100.535
05/11/2017,100.535
06/11/2017,100.535
07/11/2017,100.535
08/11/2017,100.535
09/11/2017,100.535
10/11/2017,100.535
11/11/2017,100.535
12/11/2017,100.535
13/11/2017,100.535
14/11/2017,100.535
15/11/2017,100.535
16/11/2017,100.535
17/11/2017,100.535
18/11/2017,100.535
19/11/2017,100.535
20/11/2017,100.535
21/11/2017,100.535
22/11/2017,100.535
23/11/2017,100.535
24/11/2017,100.535
25/11/2017,100.535
26/11/2017,100.535
27/11/2017,100.535
28/11/2017,100.535
29/11/2017,100.535
30/11/2017,100.535
01/12/2017,100.683
02/12/2017,100.683
03/12/2017,100.683
04/12/2017,100.683
05/12/2017,100.683
06/12/2017,100.683
07/12/2017,100.683
08/12/2017,100.683
09/12/2017,100.683
10/12/2017,100.683
11/12/2017,100.683
12/12/2017,100.683
13/12/2017,100.683
14/12/2017,100.683
15/12/2017,100.683
16/12/2017,100.683
17/12/2017,100.683
18/12/2017,100.683
19/12/2017,100.683
20/12/2017,100.683
21/12/2017,100.683
22/12/2017,100.683
23/12/2017,100.683
24/12/2017,100.683
25/12/2017,100.683
26/12/2017,100.683
27/12/2017,100.683
28/12/2017,100.683
29/12/2017,100.683
30/12/2017,100.683
31/12/2017,100.683
01/01/2018,101.007
02/01/2018,101.007
03/01/2018,101.007
04/01/2018,101.007
05/01/2018,101.007
06/01/2018,101.007
07/01/2018,101.007
08/01/2018,101.007
09/01/2018,101.007
10/01/2018,101.007
11/01/2018,101.007
12/01/2018,101.007
13/01/2018,101.007
14/01/2018,101.007
15/01/2018,101.007
16/01/2018,101.007
17/01/2018,101.007
18/01/2018,101.007
19/01/2018,101.007
20/01/2018,101.007
21/01/2018,101.007
22/01/2018,101.007
23/01/2018,101.007
24/01/2018,101.007
25/01/2018,101.007
26/01/2018,101.007
27/01/2018,101.007
28/01/2018,101.007
29/01/2018,101.007
30/01/2018,101.007
31/01/2018,101.007
01/02/2018,101.198
02/02/2018,101.198
03/02/2018,101.198
04/02/2018,101.198
05/02/2018,101.198
06/02/2018,101.198
07/02/2018,101.198
08/02/2018,101.198
09/02/2018,101.198
10/02/2018,101.198
11/02/2018,101.198
12/02/2018,101.198
13/02/2018,101.198
14/02/2018,101.198
15/02/2018,101.198
16/02/2018,101.198
17/02/2018,101.198
18/02/2018,101.198
19/02/2018,101.198
20/02/2018,101.198
21/02/2018,101.198
22/02/2018,101.198
23/02/2018,101.198
24/02/2018,101.198
25/02/2018,101.198
26/02/2018,101.198
27/02/2018,101.198
28/02/2018,101.198
01/03/2018,101.419
02/03/2018,101.419
03/03/2018,101.419
04/03/2018,101.419
05/03/2018,101.419
06/03/2018,101.419
07/03/2018,101.419
08/03/2018,101.419
09/03/2018,101.419
10/03/2018,101.419
11/03/2018,101.419
12/03/2018,101.419
13/03/2018,101.419
14/03/2018,101.419
15/03/2018,101.419
16/03/2018,101.419
17/03/2018,101.419
18/03/2018,101.419
19/03/2018,101.419
20/03/2018,101.419
21/03/2018,101.419
22/03/2018,101.419
23/03/2018,101.419
24/03/2018,101.419
25/03/2018,101.419
26/03/2018,101.419
27/03/2018,101.419
28/03/2018,101.419
29/03/2018,101.419
30/03/2018,101.419
31/03/2018,101.419
01/04/2018,101.602
02/04/2018,101.602
03/04/2018,101.602
04/04/2018,101.602
05/04/2018,101.602
06/04/2018,101.602
07/04/2018,101.602
08/04/2018,101.602
09/04/2018,101.602
10/04/2018,101.602
11/04/2018,101.602
12/04/2018,101.602
13/04/2018,101.602
14/04/2018,101.602
15/04/2018,101.602
16/04/2018,101.602
17/04/2018,101.602
18/04/2018,101.602
19/04/2018,101.602
20/04/2018,101.602
21/04/2018,101.602
22/04/2018,101.602
23/04/2018,101.602
24/04/2018,101.602
25/04/2018,101.602
26/04/2018,101.602
27/04/2018,101.602
28/04/2018,101.602
29/04/2018,101.602
30/04/2018,101.602
01/05/2018,101.78
02/05/2018,101.78
03/05/2018,101.78
04/05/2018,101.78
05/05/2018,101.78
06/05/2018,101.78
07/05/2018,101.78
08/05/2018,101.78
09/05/2018,101.78
10/05/2018,101.78
11/05/2018,101.78
12/05/2018,101.78
13/05/2018,101.78
14/05/2018,101.78
15/05/2018,101.78
16/05/2018,101.78
17/05/2018,101.78
18/05/2018,101.78
19/05/2018,101.78
20/05/2018,101.78
21/05/2018,101.78
22/05/2018,101.78
23/05/2018,101.78
24/05/2018,101.78
25/05/2018,101.78
26/05/2018,101.78
27/05/2018,101.78
28/05/2018,101.78
29/05/2018,101.78
30/05/2018,101.78
31/05/2018,101.78
01/06/2018,101.872
02/06/2018,101.872
03/06/2018,101.872
04/06/2018,101.872
05/06/2018,101.872
06/06/2018,101.872
07/06/2018,101.872
08/06/2018,101.872
